Survey Year,UNITID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Sport Code,Sport Name,# Participants Men's Team,# Participants Women's Team,# Participants Men Coed Team,# Participants Women Coed Team,Total # Participants Men's Team/Men Coed Team,Total # Participants Women's Team/Women Coed Team,Operating Expenses per Participant/Men's Team,Operating Expenses per Team/Men's Team,Operating Expenses per Participant/Women's Team,Operating Expenses per Team/Women's Team,Total Operating Expenses Men's Team and Women's Team,Operating Expenses per Participant/Men Coed Team,Operating Expenses per Team/Men Coed Team,Operating Expenses per Participant/Women Coed Team,Operating Expenses per Team/Women Coed Team,Total Operating Expenses Men Coed Team/Women Coed Team,Revenues Men's Team,Revenues Women's Team,Total Revenues For Men's Team and Women's Team,Revenues Men Coed Team,Revenues Women Coed Team,Total Revenues Men Coed Team/Women Coed Team,Total Revenues Men's Team and Men Coed Team,Total Revenues Women's Team and Women Coed Team,Total Revenues Men's Team/Women's Team and Coed Team,Expenses Men's Team,Expenses Women's Team,Total Expenses Men's Team and Women's Team,Expenses Men Coed Team,Expenses Women Coed Team,Total Expenses Men Coed Team and Women Coed Team,Total Expenses Men's Team and Men Coed Team,Total Expenses Women's Team and  Women Coed Team,Total Expenses Men's Team/Women's Team and Coed Team
2008,157289,University of Louisville,KY,1,,1,NCAA,5579,6059,11638,7,Football,120,,,,120,0,19503,2340352,0,0,2340352,,,,,,18962150,,18962150,,,,18962150,0,18962150,11533885,,11533885,,,,11533885,0,11533885
2008,163286,University of Maryland-College Park,MD,1,,1,NCAA,12613,11683,24296,7,Football,137,,,,137,0,15516,2125642,0,0,2125642,,,,,,13980823,,13980823,,,,13980823,0,13980823,11729095,,11729095,,,,11729095,0,11729095
2008,166629,University of Massachusetts Amherst,MA,2,,1,NCAA,9606,9258,18864,7,Football,97,,,,97,0,8171,792583,0,0,792583,,,,,,4179726,,4179726,,,,4179726,0,4179726,4179726,,4179726,,,,4179726,0,4179726
2008,220862,University of Memphis,TN,1,,1,NCAA,4602,7180,11782,7,Football,115,,,,115,0,11546,1327749,0,0,1327749,,,,,,8303040,,8303040,,,,8303040,0,8303040,8303040,,8303040,,,,8303040,0,8303040
2008,135726,University of Miami,FL,1,,1,NCAA,4555,4958,9513,7,Football,104,,,,104,0,44945,4674307,0,0,4674307,,,,,,27155010,,27155010,,,,27155010,0,27155010,20972026,,20972026,,,,20972026,0,20972026
2008,170976,University of Michigan-Ann Arbor,MI,1,,1,NCAA,12587,12515,25102,7,Football,132,,,,132,0,26768,3533314,0,0,3533314,,,,,,52246025,,52246025,,,,52246025,0,52246025,18034203,,18034203,,,,18034203,0,18034203
2008,174066,University of Minnesota-Twin Cities,MN,1,,1,NCAA,12291,13855,26146,7,Football,105,,,,105,0,19595,2057502,0,0,2057502,,,,,,25594942,,25594942,,,,25594942,0,25594942,9257658,,9257658,,,,9257658,0,9257658
2008,176017,University of Mississippi Main Campus,MS,1,,1,NCAA,5387,6057,11444,7,Football,124,,,,124,0,17298,2144900,0,0,2144900,,,,,,18688648,,18688648,,,,18688648,0,18688648,9514556,,9514556,,,,9514556,0,9514556
2008,178396,University of Missouri-Columbia,MO,1,,1,NCAA,10381,11179,21560,7,Football,120,,,,120,0,23898,2867715,0,0,2867715,,,,,,24141873,,24141873,,,,24141873,0,24141873,15681323,,15681323,,,,15681323,0,15681323
2008,181464,University of Nebraska-Lincoln,NE,1,,1,NCAA,9345,7938,17283,7,Football,156,,,,156,0,19529,3046468,0,0,3046468,,,,,,55226605,,55226605,,,,55226605,0,55226605,17938606,,17938606,,,,17938606,0,17938606
2008,182281,University of Nevada-Las Vegas,NV,1,,1,NCAA,7015,8813,15828,7,Football,116,,,,116,0,10591,1228573,0,0,1228573,,,,,,4626222,,4626222,,,,4626222,0,4626222,6463647,,6463647,,,,6463647,0,6463647
2008,182290,University of Nevada-Reno,NV,1,,1,NCAA,4911,5634,10545,7,Football,111,,,,111,0,14640,1625093,0,0,1625093,,,,,,4816735,,4816735,,,,4816735,0,4816735,5703566,,5703566,,,,5703566,0,5703566
2008,187985,University of New Mexico-Main Campus,NM,1,,1,NCAA,6655,8200,14855,7,Football,128,,,,128,0,13300,1702410,0,0,1702410,,,,,,7961505,,7961505,,,,7961505,0,7961505,7961505,,7961505,,,,7961505,0,7961505
2008,199120,University of North Carolina at Chapel Hill,NC,1,,1,NCAA,7027,10016,17043,7,Football,124,,,,124,0,20344,2522602,0,0,2522602,,,,,,24163760,,24163760,,,,24163760,0,24163760,15363472,,15363472,,,,15363472,0,15363472
2008,227216,University of North Texas,TX,1,,1,NCAA,9763,11791,21554,7,Football,110,,,,110,0,9652,1061720,0,0,1061720,,,,,,4352113,,4352113,,,,4352113,0,4352113,4352113,,4352113,,,,4352113,0,4352113
2008,152080,University of Notre Dame,IN,1,,1,NCAA,4455,3882,8337,7,Football,106,,,,106,0,43165,4575440,0,0,4575440,,,,,,56929397,,56929397,,,,56929397,0,56929397,18746728,,18746728,,,,18746728,0,18746728
2008,207500,University of Oklahoma Norman Campus,OK,1,,1,NCAA,8444,8631,17075,7,Football,114,,,,114,0,54751,6241669,0,0,6241669,,,,,,42638431,,42638431,,,,42638431,0,42638431,20799933,,20799933,,,,20799933,0,20799933
2008,209551,University of Oregon,OR,1,,1,NCAA,7923,8184,16107,7,Football,105,,,,105,0,58650,6158218,0,0,6158218,,,,,,24789755,,24789755,,,,24789755,0,24789755,15864420,,15864420,,,,15864420,0,15864420
2008,215293,University of Pittsburgh-Pittsburgh Campus,PA,1,,1,NCAA,7793,8174,15967,7,Football,111,,,,111,0,30749,3413113,0,0,3413113,,,,,,20494743,,20494743,,,,20494743,0,20494743,14921761,,14921761,,,,14921761,0,14921761
2008,218663,University of South Carolina-Columbia,SC,1,,1,NCAA,8186,10002,18188,7,Football,112,,,,112,0,18727,2097428,0,0,2097428,,,,,,57118519,,57118519,,,,57118519,0,57118519,19885700,,19885700,,,,19885700,0,19885700
2008,137351,University of South Florida,FL,1,,1,NCAA,10400,14526,24926,7,Football,114,,,,114,0,20953,2388620,0,0,2388620,,,,,,14154015,,14154015,,,,14154015,0,14154015,10367160,,10367160,,,,10367160,0,10367160
2008,123961,University of Southern California,CA,1,,1,NCAA,7826,8013,15839,7,Football,106,,,,106,0,72941,7731753,0,0,7731753,,,,,,35203483,,35203483,,,,35203483,0,35203483,21370573,,21370573,,,,21370573,0,21370573
2008,176372,University of Southern Mississippi,MS,1,,1,NCAA,4128,6202,10330,7,Football,113,,,,113,0,8501,960663,0,0,960663,,,,,,5550336,,5550336,,,,5550336,0,5550336,5550336,,5550336,,,,5550336,0,5550336
2008,206084,University of Toledo,OH,1,,1,NCAA,7187,6907,14094,7,Football,109,,,,109,0,12116,1320665,0,0,1320665,,,,,,5857513,,5857513,,,,5857513,0,5857513,5857513,,5857513,,,,5857513,0,5857513
2008,207971,University of Tulsa,OK,1,,1,NCAA,1495,1352,2847,7,Football,119,,,,119,0,9640,1147102,0,0,1147102,,,,,,8792917,,8792917,,,,8792917,0,8792917,9786497,,9786497,,,,9786497,0,9786497
2008,230764,University of Utah,UT,1,,1,NCAA,7957,6402,14359,7,Football,111,,,,111,0,34904,3874324,0,0,3874324,,,,,,16388182,,16388182,,,,16388182,0,16388182,9848706,,9848706,,,,9848706,0,9848706
2008,234076,University of Virginia-Main Campus,VA,1,,1,NCAA,5992,7625,13617,7,Football,112,,,,112,0,26354,2951673,0,0,2951673,,,,,,20210563,,20210563,,,,20210563,0,20210563,17226350,,17226350,,,,17226350,0,17226350
2008,236948,University of Washington-Seattle Campus,WA,1,,1,NCAA,12032,12936,24968,7,Football,115,,,,115,0,40101,4611622,0,0,4611622,,,,,,34177030,,34177030,,,,34177030,0,34177030,18531946,,18531946,,,,18531946,0,18531946
2008,240444,University of Wisconsin-Madison,WI,1,,1,NCAA,13079,14344,27423,7,Football,106,,,,106,0,36634,3883178,0,0,3883178,,,,,,40005517,,40005517,,,,40005517,0,40005517,22711914,,22711914,,,,22711914,0,22711914
2008,240727,University of Wyoming,WY,1,,1,NCAA,3922,3989,7911,7,Football,104,,,,104,0,7099,738262,0,0,738262,,,,,,8792537,,8792537,,,,8792537,0,8792537,5509247,,5509247,,,,5509247,0,5509247
2008,230728,Utah State University,UT,1,,1,NCAA,5612,5558,11170,7,Football,109,,,,109,0,9177,1000245,0,0,1000245,,,,,,4738478,,4738478,,,,4738478,0,4738478,4724830,,4724830,,,,4724830,0,4724830
2008,221999,Vanderbilt University,TN,1,,1,NCAA,3145,3427,6572,7,Football,109,,,,109,0,17212,1876137,0,0,1876137,,,,,,18564940,,18564940,,,,18564940,0,18564940,14181678,,14181678,,,,14181678,0,14181678
2008,233921,Virginia Polytechnic Institute and State University,VA,1,,1,NCAA,13145,9857,23002,7,Football,122,,,,122,0,30544,3726411,0,0,3726411,,,,,,27749586,,27749586,,,,27749586,0,27749586,18276468,,18276468,,,,18276468,0,18276468
2008,199847,Wake Forest University,NC,1,,1,NCAA,2148,2248,4396,7,Football,111,,,,111,0,13278,1473865,0,0,1473865,,,,,,10346081,,10346081,,,,10346081,0,10346081,13419935,,13419935,,,,13419935,0,13419935
2008,236939,Washington State University,WA,1,,1,NCAA,8907,9059,17966,7,Football,123,,,,123,0,17673,2173786,0,0,2173786,,,,,,11415496,,11415496,,,,11415496,0,11415496,8933696,,8933696,,,,8933696,0,8933696
2008,238032,West Virginia University,WV,1,,1,NCAA,11455,9078,20533,7,Football,139,,,,139,0,35673,4958576,0,0,4958576,,,,,,28952873,,28952873,,,,28952873,0,28952873,15900884,,15900884,,,,15900884,0,15900884
2008,157951,Western Kentucky University,KY,1,,1,NCAA,5755,7575,13330,7,Football,93,,,,93,0,5714,531417,0,0,531417,,,,,,5218006,,5218006,,,,5218006,0,5218006,5218006,,5218006,,,,5218006,0,5218006
2008,172699,Western Michigan University,MI,1,,1,NCAA,8849,8699,17548,7,Football,104,,,,104,0,9894,1028983,0,0,1028983,,,,,,5603913,,5603913,,,,5603913,0,5603913,5603913,,5603913,,,,5603913,0,5603913
2009,197869,Appalachian State University,NC,2,,1,NCAA,6848,7199,14047,7,Football,111,,,,111,0,6930,769219,0,0,769219,,,,,,3039481,,3039481,,,,3039481,0,3039481,3039481,,3039481,,,,3039481,0,3039481
2009,104151,Arizona State University,AZ,1,,1,NCAA,22187,23303,45490,7,Football,115,,,,115,0,33230,3821468,0,0,3821468,,,,,,29587236,,29587236,,,,29587236,0,29587236,17977987,,17977987,,,,17977987,0,17977987
2009,106458,Arkansas State University-Main Campus,AR,1,,1,NCAA,3234,4409,7643,7,Football,117,,,,117,0,6995,818388,0,0,818388,,,,,,3760642,,3760642,,,,3760642,0,3760642,3760642,,3760642,,,,3760642,0,3760642
2009,100858,Auburn University Main Campus,AL,1,,1,NCAA,9372,9013,18385,7,Football,121,,,,121,0,33515,4055264,0,0,4055264,,,,,,66162720,,66162720,,,,66162720,0,66162720,27911713,,27911713,,,,27911713,0,27911713
2009,150136,Ball State University,IN,1,,1,NCAA,7908,8492,16400,7,Football,113,,,,113,0,6223,703167,0,0,703167,,,,,,5252502,,5252502,,,,5252502,0,5252502,5252502,,5252502,,,,5252502,0,5252502
2009,223232,Baylor University,TX,1,,1,NCAA,4912,6968,11880,7,Football,112,,,,112,0,17940,2009225,0,0,2009225,,,,,,14355322,,14355322,,,,14355322,0,14355322,12462241,,12462241,,,,12462241,0,12462241
2009,142115,Boise State University,ID,1,,1,NCAA,5594,6544,12138,7,Football,106,,,,106,0,13018,1379855,0,0,1379855,,,,,,14515613,,14515613,,,,14515613,0,14515613,6850396,,6850396,,,,6850396,0,6850396
2009,164924,Boston College,MA,1,,1,NCAA,4587,4914,9501,7,Football,97,,,,97,0,42207,4094101,0,0,4094101,,,,,,19184902,,19184902,,,,19184902,0,19184902,17973705,,17973705,,,,17973705,0,17973705
2009,201441,Bowling Green State University-Main Campus,OH,1,,1,NCAA,6038,7054,13092,7,Football,105,,,,105,0,6046,634822,0,0,634822,,,,,,4154484,,4154484,,,,4154484,0,4154484,4052175,,4052175,,,,4052175,0,4052175
2009,230038,Brigham Young University,UT,1,,1,NCAA,14218,13830,28048,7,Football,124,,,,124,0,12103,1500800,0,0,1500800,,,,,,15763650,,15763650,,,,15763650,0,15763650,10312232,,10312232,,,,10312232,0,10312232
2009,110556,California State University-Fresno,CA,1,,1,NCAA,6561,8902,15463,7,Football,106,,,,106,0,15443,1636981,0,0,1636981,,,,,,9051902,,9051902,,,,9051902,0,9051902,6493632,,6493632,,,,6493632,0,6493632
2009,169248,Central Michigan University,MI,1,,1,NCAA,8131,9906,18037,7,Football,105,,,,105,0,15449,1622142,0,0,1622142,,,,,,7035878,,7035878,,,,7035878,0,7035878,7035878,,7035878,,,,7035878,0,7035878
2009,217882,Clemson University,SC,1,,1,NCAA,7738,6588,14326,7,Football,115,,,,115,0,38845,4467215,0,0,4467215,,,,,,30994503,,30994503,,,,30994503,0,30994503,16305528,,16305528,,,,16305528,0,16305528
2009,126818,Colorado State University,CO,1,,1,NCAA,9519,10324,19843,7,Football,116,,,,116,0,7606,882253,0,0,882253,,,,,,7288328,,7288328,,,,7288328,0,7288328,7288328,,7288328,,,,7288328,0,7288328
2009,198419,Duke University,NC,1,,1,NCAA,3287,3113,6400,7,Football,111,,,,111,0,12248,1359570,0,0,1359570,,,,,,16109324,,16109324,,,,16109324,0,16109324,14312863,,14312863,,,,14312863,0,14312863
2009,198464,East Carolina University,NC,1,,1,NCAA,7671,10595,18266,7,Football,127,,,,127,0,22344,2837724,0,0,2837724,,,,,,9627578,,9627578,,,,9627578,0,9627578,8940958,,8940958,,,,8940958,0,8940958
2009,169798,Eastern Michigan University,MI,1,,1,NCAA,5544,7218,12762,7,Football,102,,,,102,0,5288,539409,0,0,539409,,,,,,6076907,,6076907,,,,6076907,0,6076907,5037556,,5037556,,,,5037556,0,5037556
2009,133669,Florida Atlantic University,FL,1,,1,NCAA,5771,7244,13015,7,Football,134,,,,134,0,7683,1029573,0,0,1029573,,,,,,2280834,,2280834,,,,2280834,0,2280834,4610870,,4610870,,,,4610870,0,4610870
2009,133951,Florida International University,FL,1,,1,NCAA,8438,10753,19191,7,Football,119,,,,119,0,12391,1474576,0,0,1474576,,,,,,6915199,,6915199,,,,6915199,0,6915199,6225125,,6225125,,,,6225125,0,6225125
2009,134097,Florida State University,FL,1,,1,NCAA,12260,15253,27513,7,Football,114,,,,114,0,33448,3813124,0,0,3813124,,,,,,18958861,,18958861,,,,18958861,0,18958861,16345376,,16345376,,,,16345376,0,16345376
2009,139755,Georgia Institute of Technology-Main Campus,GA,1,,1,NCAA,8572,3779,12351,7,Football,130,,,,130,0,39505,5135714,0,0,5135714,,,,,,24870064,,24870064,,,,24870064,0,24870064,15519206,,15519206,,,,15519206,0,15519206
2009,139931,Georgia Southern University,GA,2,,1,NCAA,7585,7077,14662,7,Football,122,,,,122,0,3454,421373,0,0,421373,,,,,,1089042,,1089042,,,,1089042,0,1089042,2832923,,2832923,,,,2832923,0,2832923
2009,139940,Georgia State University,GA,2,,1,NCAA,6654,10169,16823,7,Football,108,,,,108,0,5126,553576,0,0,553576,,,,,,236730,,236730,,,,236730,0,236730,2946787,,2946787,,,,2946787,0,2946787
2009,151351,Indiana University-Bloomington,IN,1,,1,NCAA,15566,15417,30983,7,Football,107,,,,107,0,16982,1817102,0,0,1817102,,,,,,21783185,,21783185,,,,21783185,0,21783185,12822779,,12822779,,,,12822779,0,12822779
2009,153603,Iowa State University,IA,1,,1,NCAA,11872,9209,21081,7,Football,122,,,,122,0,26085,3182313,0,0,3182313,,,,,,19974924,,19974924,,,,19974924,0,19974924,13368441,,13368441,,,,13368441,0,13368441
2009,155399,Kansas State University,KS,1,,1,NCAA,8586,7827,16413,7,Football,130,,,,130,0,16263,2114177,0,0,2114177,,,,,,17570624,,17570624,,,,17570624,0,17570624,11157789,,11157789,,,,11157789,0,11157789
2009,203517,Kent State University Kent Campus,OH,1,,1,NCAA,7246,10147,17393,7,Football,84,,,,84,0,6064,509385,0,0,509385,,,,,,4394681,,4394681,,,,4394681,0,4394681,4394681,,4394681,,,,4394681,0,4394681
2009,159391,Louisiana State University and Agricultural & Mechanical College,LA,1,,1,NCAA,10471,10905,21376,7,Football,133,,,,133,0,27043,3596741,0,0,3596741,,,,,,68819806,,68819806,,,,68819806,0,68819806,25566520,,25566520,,,,25566520,0,25566520
2009,159647,Louisiana Tech University,LA,1,,1,NCAA,3516,2810,6326,7,Football,98,,,,98,0,15733,1541790,0,0,1541790,,,,,,5040398,,5040398,,,,5040398,0,5040398,4781713,,4781713,,,,4781713,0,4781713
2009,237525,Marshall University,WV,1,,1,NCAA,3638,4366,8004,7,Football,115,,,,115,0,13654,1570233,0,0,1570233,,,,,,7462672,,7462672,,,,7462672,0,7462672,7462672,,7462672,,,,7462672,0,7462672
2009,204024,Miami University-Oxford,OH,1,,1,NCAA,6727,7660,14387,7,Football,105,,,,105,0,10781,1132003,0,0,1132003,,,,,,6903977,,6903977,,,,6903977,0,6903977,6903977,,6903977,,,,6903977,0,6903977
2009,171100,Michigan State University,MI,1,,1,NCAA,15709,17529,33238,7,Football,115,,,,115,0,29424,3383709,0,0,3383709,,,,,,44462659,,44462659,,,,44462659,0,44462659,17468458,,17468458,,,,17468458,0,17468458
2009,220978,Middle Tennessee State University,TN,1,,1,NCAA,9188,9691,18879,7,Football,129,,,,129,0,10960,1413843,0,0,1413843,,,,,,6638007,,6638007,,,,6638007,0,6638007,6638007,,6638007,,,,6638007,0,6638007
2009,176080,Mississippi State University,MS,1,,1,NCAA,6930,6276,13206,7,Football,121,,,,121,0,10469,1266808,0,0,1266808,,,,,,14551275,,14551275,,,,14551275,0,14551275,9951097,,9951097,,,,9951097,0,9951097
2009,188030,New Mexico State University-Main Campus,NM,1,,1,NCAA,5743,6834,12577,7,Football,94,,,,94,0,22438,2109127,0,0,2109127,,,,,,5289364,,5289364,,,,5289364,0,5289364,5516576,,5516576,,,,5516576,0,5516576
2009,199157,North Carolina Central University,NC,2,,1,NCAA,1839,3357,5196,7,Football,105,,,,105,0,1394,146320,0,0,146320,,,,,,1569052,,1569052,,,,1569052,0,1569052,1569052,,1569052,,,,1569052,0,1569052
2009,199193,North Carolina State University at Raleigh,NC,1,,1,NCAA,12260,9580,21840,7,Football,118,,,,118,0,8002,944197,0,0,944197,,,,,,22018738,,22018738,,,,22018738,0,22018738,10480938,,10480938,,,,10480938,0,10480938
2009,147703,Northern Illinois University,IL,1,,1,NCAA,8038,8296,16334,7,Football,115,,,,115,0,9880,1136151,0,0,1136151,,,,,,2729774,,2729774,,,,2729774,0,2729774,5955460,,5955460,,,,5955460,0,5955460
2009,147767,Northwestern University,IL,1,,1,NCAA,4080,4419,8499,7,Football,105,,,,105,0,25768,2705628,0,0,2705628,,,,,,22704959,,22704959,,,,22704959,0,22704959,15733548,,15733548,,,,15733548,0,15733548
2009,204796,Ohio State University-Main Campus,OH,1,,1,NCAA,20219,17410,37629,7,Football,115,,,,115,0,45504,5232971,0,0,5232971,,,,,,63750000,,63750000,,,,63750000,0,63750000,31763036,,31763036,,,,31763036,0,31763036
2009,204857,Ohio University-Main Campus,OH,1,,1,NCAA,8118,8379,16497,7,Football,120,,,,120,0,9073,1088778,0,0,1088778,,,,,,7467896,,7467896,,,,7467896,0,7467896,7385482,,7385482,,,,7385482,0,7385482
2009,207388,Oklahoma State University-Main Campus,OK,1,,1,NCAA,7898,7368,15266,7,Football,122,,,,122,0,15779,1925026,0,0,1925026,,,,,,32787498,,32787498,,,,32787498,0,32787498,15479410,,15479410,,,,15479410,0,15479410
2009,232982,Old Dominion University,VA,2,,1,NCAA,6396,7290,13686,7,Football,98,,,,98,0,11660,1142724,0,0,1142724,,,,,,5705271,,5705271,,,,5705271,0,5705271,4415209,,4415209,,,,4415209,0,4415209
2009,209542,Oregon State University,OR,1,,1,NCAA,8091,6950,15041,7,Football,105,,,,105,0,20606,2163588,0,0,2163588,,,,,,19056237,,19056237,,,,19056237,0,19056237,11981026,,11981026,,,,11981026,0,11981026
2009,214777,Pennsylvania State University-Main Campus,PA,1,,1,NCAA,20213,16864,37077,7,Football,121,,,,121,0,19667,2379763,0,0,2379763,,,,,,70208584,,70208584,,,,70208584,0,70208584,19780939,,19780939,,,,19780939,0,19780939
2009,243780,Purdue University-Main Campus,IN,1,,1,NCAA,17742,12564,30306,7,Football,110,,,,110,0,25301,2783080,0,0,2783080,,,,,,18118898,,18118898,,,,18118898,0,18118898,11821265,,11821265,,,,11821265,0,11821265
2009,227757,Rice University,TX,1,,1,NCAA,1682,1563,3245,7,Football,108,,,,108,0,10349,1117699,0,0,1117699,,,,,,12355180,,12355180,,,,12355180,0,12355180,12355180,,12355180,,,,12355180,0,12355180
2009,186380,Rutgers University-New Brunswick,NJ,1,,1,NCAA,14216,13321,27537,7,Football,119,,,,119,0,45962,5469465,0,0,5469465,,,,,,19494261,,19494261,,,,19494261,0,19494261,19494263,,19494263,,,,19494263,0,19494263
2009,122409,San Diego State University,CA,1,,1,NCAA,9711,12801,22512,7,Football,122,,,,122,0,12413,1514335,0,0,1514335,,,,,,10884119,,10884119,,,,10884119,0,10884119,9584060,,9584060,,,,9584060,0,9584060
2009,122755,San Jose State University,CA,1,,1,NCAA,8747,9473,18220,7,Football,106,,,,106,0,11173,1184387,0,0,1184387,,,,,,6012613,,6012613,,,,6012613,0,6012613,5255957,,5255957,,,,5255957,0,5255957
2009,228246,Southern Methodist University,TX,1,,1,NCAA,2788,3122,5910,7,Football,118,,,,118,0,22577,2664103,0,0,2664103,,,,,,12493293,,12493293,,,,12493293,0,12493293,12493293,,12493293,,,,12493293,0,12493293
2009,243744,Stanford University,CA,1,,1,NCAA,3372,3192,6564,7,Football,108,,,,108,0,28330,3059613,0,0,3059613,,,,,,21309949,,21309949,,,,21309949,0,21309949,17236945,,17236945,,,,17236945,0,17236945
2009,196413,Syracuse University,NY,1,,1,NCAA,5579,7152,12731,7,Football,96,,,,96,0,17637,1693145,0,0,1693145,,,,,,19152691,,19152691,,,,19152691,0,19152691,15300740,,15300740,,,,15300740,0,15300740
2009,216339,Temple University,PA,1,,1,NCAA,11221,12737,23958,7,Football,108,,,,108,0,19287,2083010,0,0,2083010,,,,,,10093610,,10093610,,,,10093610,0,10093610,10093610,,10093610,,,,10093610,0,10093610
2009,228723,Texas A & M University,TX,1,,1,NCAA,18391,16953,35344,7,Football,130,,,,130,0,21551,2801677,0,0,2801677,,,,,,41915428,,41915428,,,,41915428,0,41915428,16599798,,16599798,,,,16599798,0,16599798
2009,228875,Texas Christian University,TX,1,,1,NCAA,2955,4348,7303,7,Football,125,,,,125,0,33676,4209452,0,0,4209452,,,,,,20609361,,20609361,,,,20609361,0,20609361,20609361,,20609361,,,,20609361,0,20609361
2009,228459,Texas State University-San Marcos,TX,2,,1,NCAA,9565,11648,21213,7,Football,122,,,,122,0,4486,547328,0,0,547328,,,,,,2858666,,2858666,,,,2858666,0,2858666,2858666,,2858666,,,,2858666,0,2858666
2009,229115,Texas Tech University,TX,1,,1,NCAA,12218,9830,22048,7,Football,144,,,,144,0,19622,2825586,0,0,2825586,,,,,,26201009,,26201009,,,,26201009,0,26201009,14688382,,14688382,,,,14688382,0,14688382
2009,100751,The University of Alabama,AL,1,,1,NCAA,10232,11320,21552,7,Football,143,,,,143,0,41194,5890717,0,0,5890717,,,,,,71884525,,71884525,,,,71884525,0,71884525,31118134,,31118134,,,,31118134,0,31118134
2009,221759,The University of Tennessee,TN,1,,1,NCAA,10084,9602,19686,7,Football,112,,,,112,0,28064,3143115,0,0,3143115,,,,,,56593946,,56593946,,,,56593946,0,56593946,17357345,,17357345,,,,17357345,0,17357345
2009,228778,The University of Texas at Austin,TX,1,,1,NCAA,16882,18225,35107,7,Football,112,,,,112,0,47714,5343934,0,0,5343934,,,,,,93942815,,93942815,,,,93942815,0,93942815,25112331,,25112331,,,,25112331,0,25112331
2009,228796,The University of Texas at El Paso,TX,1,,1,NCAA,5308,6093,11401,7,Football,114,,,,114,0,15644,1783442,0,0,1783442,,,,,,9549083,,9549083,,,,9549083,0,9549083,7586702,,7586702,,,,7586702,0,7586702
2009,102368,Troy University,AL,1,,1,NCAA,4227,6839,11066,7,Football,128,,,,128,0,8164,1044990,0,0,1044990,,,,,,5386426,,5386426,,,,5386426,0,5386426,5029312,,5029312,,,,5029312,0,5029312
2009,160755,Tulane University of Louisiana,LA,1,,1,NCAA,2516,2936,5452,7,Football,91,,,,91,0,5818,529429,0,0,529429,,,,,,6686956,,6686956,,,,6686956,0,6686956,6686956,,6686956,,,,6686956,0,6686956
2009,196088,University at Buffalo,NY,1,,1,NCAA,9774,8143,17917,7,Football,99,,,,99,0,10037,993683,0,0,993683,,,,,,5271139,,5271139,,,,5271139,0,5271139,5271139,,5271139,,,,5271139,0,5271139
2009,200800,University of Akron Main Campus,OH,1,,1,NCAA,8502,7771,16273,7,Football,131,,,,131,0,4756,623095,0,0,623095,,,,,,5738172,,5738172,,,,5738172,0,5738172,5738172,,5738172,,,,5738172,0,5738172
